entry_id,pretty_formula
mp-30765,LiPt7
mp-2170,Li2Pt
mp-30821,LiAl2Rh
mp-862297,LiAlRh2
mp-481,ScPt3
mp-892,ScPt
mp-862368,Sc2NiPt
mp-11550,Sc2Pt
mp-1196981,Sc57Pt13
mp-635,ScRh3
mp-1186926,Ru3Rh
mp-1780,ScRh
mp-30863,Sc57Rh13
mp-1194143,Sc11Ru4
mp-862372,Sc2RuRh
mp-30867,ScRu
mp-567750,ScRu2
mp-1209947,Sc44Ru7
mp-862558,LiEr2Os
mp-862622,BeRu2W
mp-862655,Ru3W
mp-11282,Be2W
mp-30443,Be17Ru3
mp-865562,Be3Ru
mp-1103315,Be2Ru
mp-568827,Be12W
mp-862661,LiEr2Ru
mp-11452,HfOs
mp-862684,LiHf2Os
mp-862700,AlVOs2
mp-866121,V3Os
mp-862725,ScTc2W
mp-867262,ScTc3
mp-861889,Sc3Tc
mp-862764,LiCa2Rh
mp-862765,LiGd2Ir
mp-862776,TmPaOs2
mp-862841,LiPm2Os
mp-862849,Ac2NiIr
mp-862886,CaPmPt2
mp-567612,ScOs2
mp-862887,LiSc2Os
mp-12305,Sc11Os4
mp-568623,Sc44Os7
mp-11573,TiTc
mp-865733,CoTc3
mp-608,TiCo3
mp-862911,Ti2CoTc
mp-823,TiCo
mp-1191331,Ti2Co
mp-863677,PmCu3
mp-863668,Pm2CuOs
mp-863716,Pm2IrPd
mp-863717,Pm2NiRu
mp-863709,Ir3Rh
mp-862959,PmRh3
mp-1223919,IrRh
mp-863722,Pm2IrRh
mp-1184794,IrRh3
mp-928,HoIr2
mp-546,HoRh2
mp-2163,HoRh
mp-1189120,Ho3Ir
mp-1106336,Ho7Rh3
mp-1197997,Ho5Ir3
mp-1200753,Ho3Rh2
mp-864625,Ho2IrRh
mp-11476,HoIr
mp-864655,PaCo3
mp-567276,TaV2
mp-1187243,TaOs3
mp-1218177,Ta3Os2
mp-864670,Ta2VOs
mp-1187197,Ta3Os
mp-11481,MoIr
mp-11482,MoIr3
mp-864684,Hf2MoIr
mp-864770,Ta2MoOs
mp-1217895,TaMo
mp-11276,BeRh
mp-864945,MnBe2Rh
mp-864894,Be3Rh
mp-864955,Mn2CrCo
mp-1087479,CrCo3
mp-1185970,Mn3Co
mp-864980,MnAlRu2
mp-865045,MnRu3
mp-864983,MnVRu2
mp-976128,Hf5Sc
mp-865001,HfScOs2
mp-13453,BePd3
mp-13452,BePd2
mp-865003,Be2IrPd
mp-11274,BePd
mp-862714,Be3Ir
mp-650,Be5Pd
mp-2802,HfRu
mp-865030,HfScRu2
mp-974376,PtRh3
mp-1180,MnPt3
mp-865032,Mn2PtRh
mp-1670,MnPt
mp-974395,Pt3Rh
mp-865038,HfTaTc2
mp-11572,TaTc
mp-11460,HfTc
mp-1095669,HfTc2
mp-639789,Fe2Re3
mp-865212,Fe3Re
mp-2235,YbRh2
mp-865217,YbThRh2
mp-567089,YbRh
mp-865262,TmTaRu2
mp-977390,Ta3Ru
mp-867816,TaRu3
mp-1601,TaRu
mp-1218044,Ta3Ru2
mp-1193087,Zr11Os4
mp-11541,ZrOs
mp-865275,TmZrOs2
mp-570684,ZrOs2
mp-865283,Tm2AlOs
mp-1207816,Tm3(Al3Os)4
mp-568630,LuRu2
mp-865320,Lu2PdRu
mp-11495,LuRu
mp-865368,Tm2NiOs
mp-1102133,Tm2Pt
mp-2351,TmPt3
mp-1199106,Tm5Pt4
mp-1025409,TmPt
mp-1105001,Tm3Pt4
mp-865415,YbTmPt2
mp-865451,Tm2MnOs
mp-1186060,MnOs3
mp-1192498,Tm6Mn23
mp-980811,TmMn12
mp-592,TiRu
mp-865469,Ti2MnRu
mp-861630,Tc3Ru
mp-2540,VTc
mp-1217363,TcRu
mp-867356,TcRu3
mp-865501,V2TcRu
mp-865588,Y2CuRu
mp-865599,Lu2RuPt
mp-1728,LuRh2
mp-377,LuRh
mp-865802,LuRh3
mp-865778,Lu5Rh3
mp-865601,Lu2RuRh
mp-865655,TiNbTc2
mp-865664,TiRe2W
mp-1190626,Hf2Rh
mp-1027,HfRh3
mp-17045,Hf3Rh5
mp-865759,YbHfRh2
mp-11457,HfRh
mp-865810,TiTc2W
mp-865866,LiZrPt2
mp-865868,LiZrRh2
mp-865869,Be2CuPt
mp-1072399,Be5Pt
mp-2031,Be2Cu
mp-1227357,Be3Cu
mp-865914,TiVTc2
mp-865949,TmNpRu2
mp-30743,TmIr2
mp-30865,TmRh2
mp-11564,TmRh
mp-1198195,Tm5Ir3
mp-866085,Tm2IrRh
mp-11483,TmIr
mp-866100,Er2CuOs
mp-866112,HoNbRu2
mp-866119,Tm2RuPt
mp-866125,LuTaRu2
mp-866155,TiAlRu2
mp-984315,Be3Ni
mp-1033,BeNi
mp-866224,Be2NiPt
mp-867162,LiTm2Rh
mp-1101953,HoOs2
mp-1190011,Ho3Os
mp-867269,LiHo2Os
mp-867274,Be2CoIr
mp-1071690,Be5Co
mp-1183425,Be3Co
mp-2773,BeCo
mp-867327,Hf2TcRu
mp-867771,TaCuRh2
mp-867774,Ta2CrOs
mp-2385,TaCr2
mp-867775,Al2NiRu
mp-862318,LiAl2Ni
mp-867812,LiAlNi2
mp-867858,ScUTc2
mp-11281,Be2V
mp-867874,BeVRu2
mp-571438,Be12V
mp-862762,Pr3Co
mp-1104821,Pr5Co2
mp-1105621,Pr2Co17
mp-975726,PrAl4Co
mp-567156,Pr(Al4Co)2
mp-582996,Pr2Al19Co6
mp-977363,Ta2TcMo
mp-1458,Nb3Ir
mp-977563,LiNbIr2
mp-1186231,NbIr3
mp-1359,NbIr
mp-568077,TaFe2
mp-979267,Ta2FeMo
mp-1218218,TaFe
mp-30845,SmPt3
mp-1127,SmPt2
mp-1025431,SmPt
mp-979965,YbSmPt2
mp-1104800,Sm3Pt4
mp-980005,AcYbRh2
mp-980384,YbDyPd2
mp-1979,HoPd3
mp-1025134,HoCu4Pd
mp-1104206,Ho3Pd4
mp-1087502,HoPd
mp-12544,Ho3Pd2
mp-1104923,Eu(Al2Cu)4
mp-1025136,EuAl3Cu2
mp-1087547,EuCu
mp-2066,EuCu5
mp-1071732,EuCu2
mp-973629,LuAlPd
mp-1025564,LuAl2Pd5
mp-1077750,YbCu4Pd
mp-1080107,UCo
mp-1383,UCo2
mp-10894,MnAlRh2
mp-10895,Mn2AlV
mp-1095478,YAlPt
mp-982,TmPd3
mp-1104675,Tm3Pd4
mp-1095667,TmAlPd
mp-1207996,Tm2(Al3Pd)3
mp-348,TmPd
mp-1102820,ErAlPd
mp-1212854,Er2(Al3Pd)3
mp-1102944,TbAlPt
mp-1103450,SmAlPt
mp-11275,Be2Re
mp-569364,Be22Re
mp-11277,ScBe5
mp-972891,ScBe13
mp-1209010,Sc2Be17
mp-357,SmPd3
mp-662804,Sm10Pd21
mp-1104311,Sm3Pd4
mp-11539,SmAl3Pd2
mp-1102212,SmAlPd
mp-31380,SmPd
mp-1202922,Tb3Rh2
mp-11561,TbRh
mp-1106174,Tb7Rh3
mp-1105609,Tb3Rh
mp-1310,TbRh2
mp-1183546,CaTbRh2
mp-1183783,DyErRu2
mp-1183856,DyEr3
mp-1183816,DyNpRu2
mp-1183862,DyErCu2
mp-1184223,ErScRu2
mp-1184323,ErPaOs2
mp-1184387,Gd2RuRh
mp-1358,DyIr2
mp-1184518,GdDyIr2
mp-1200226,Dy5Ir3
mp-1105615,Dy3Ir
mp-862586,Re3Pd
mp-1184592,Hf2RePd
mp-573601,Th7Ru3
mp-12775,ThRu
mp-1184613,GdThRu2
mp-1184831,HoTmRu2
mp-1184899,HoTm3
mp-1185462,LiThRh2
mp-1185986,MnBeIr2
mp-864943,MnBe2Ir
mp-864735,Mn3Ir
mp-2728,MnIr
mp-865022,MnIr3
mp-1186206,Nb2MoRu
mp-975834,MoRu3
mp-1186378,NdGdIr2
mp-1183837,Co3Ni
mp-1186456,Pm2CoNi
mp-1186462,Pm2CuPd
mp-1186586,PmHoRu2
mp-1186772,Ta2CrRe
mp-1187211,Ta2RuW
mp-1187242,TaNbRe2
mp-1186767,Ta2NbRe
mp-1101970,TbRu2
mp-1189033,Tb3Ru
mp-1187274,Tb2RuRh
mp-1187470,TiCrTc2
mp-1187524,TbGdIr2
mp-1187538,YbPmCu2
mp-1187571,YbHoPt2
mp-1187586,Tm2AlRu
mp-1187789,Y3Er
mp-1187847,YEr3
mp-2333,NdPd3
mp-12734,NdAl3Pd2
mp-976368,NdAlPd
mp-1188755,NdAlPd2
mp-1104199,Nd3Pd4
mp-999336,NdPd
mp-1188998,NpPd3
mp-1190803,GdEr4Al15
mp-1192563,Lu(Al5Os)2
mp-865463,Lu2AlOs
mp-2337,HfCo2
mp-1064981,HfCo
mp-1190841,Hf2Co
mp-1205422,Hf2Co7
mp-1192784,Hf9CoW4
mp-1192935,PuCu6
mp-1193092,ErBe13
mp-1089,TiIr3
mp-1235,TiIr
mp-1193121,Ti6Al16Ir7
mp-544,Ti3Ir
mp-1193397,Zr9NiMo4
mp-1193529,PrBe13
mp-1193693,Er6Al7Cu16
mp-1104269,Er(Al2Cu)4
mp-1078592,ErAlCu
mp-5221,HfAlCo2
mp-1193847,Hf6Al16Co7
mp-1194154,Sc6Al16Rh7
mp-867922,ScAlRh2
mp-984726,Dy(Al2Cu)4
mp-1194170,Dy6Al7Cu16
mp-1078857,DyAlCu
mp-1194206,Sc6Al16Os7
mp-862486,Sc2AlOs
mp-1195753,Yb(Al10Cr)2
mp-1207833,Yb6Al43Cr4
mp-1197029,Sm6Al43W4
mp-1197176,Sm6Al43Mo4
mp-1197724,Ce(Al10V)2
mp-1199103,U(Al10Cr)2
mp-1199361,Ho6Al43Cr4
mp-1200512,Er6Al43W4
mp-1201665,Er6Al43Cr4
mp-1226597,Er6Al41Cr6
mp-1204202,Ho6Al43W4
mp-1206430,DyCu4Pd
mp-1207415,Zr6Be15Co8
mp-1207988,Tm2(Al3Ir)3
mp-1193531,Ta2Al
mp-869,TaAl3
mp-1208546,Ta24Al19
mp-1208183,Tm6Ta4Al43
mp-1208218,U6Nb4Al43
mp-1208501,Tb6Ti4Al43
mp-1208540,Tb2(Al3Rh)3
mp-1208899,Sm2(Al3Ir)3
mp-1102438,SmRu2
mp-1104159,Sm5Ru2
mp-1208914,Sm3(Al3Ru)4
mp-1188125,Sm3Ru
mp-1208900,Sm(Al5Ru)2
mp-570007,SmOs2
mp-1190029,Sm3Os
mp-1208935,Sm3(Al3Os)4
mp-253,ScCo2
mp-1209089,Sc2(Al3Co)3
mp-862602,ScAlCo2
mp-2212,ScCo
mp-27162,Sc3Co
mp-2529,PrRh2
mp-999305,PrRh
mp-1209803,Pr2(Al3Rh)3
mp-1209554,PrAlRh
mp-1104158,Pr3Rh2
mp-1209890,Nd2(Al3Ir)3
mp-1210912,Lu2(Al3Rh)3
mp-1211269,La(Al5Ru)2
mp-1212256,Ho3(Al3Os)4
mp-1212353,Ho6Al43Mo4
mp-1102737,HoAlPd
mp-1212359,Ho2(Al3Pd)3
mp-2025,HfBe5
mp-1878,HfBe13
mp-1212443,Hf6Be15Pd8
mp-1212567,Hf2Be17
mp-1213416,Er6Ti4Al43
mp-1216666,TiNbCr4
mp-548,NbCr2
mp-1217247,Ti4CoNi
mp-1567,ThNi5
mp-30182,ThAl3Ni2
mp-1078581,ThAlNi
mp-867004,Th2Ni7
mp-623836,ThNi
mp-30809,Th7Ni3
mp-1217273,ThAl2Ni3
mp-1217572,TbDy3Al8
mp-1217691,Tb3DyAl8
mp-1188994,Tb3Co
mp-30967,Tb12Co7
mp-1199370,Tb2Co17
mp-1095562,TbCo3
mp-1217710,Tb2FeCo3
mp-2265,TbCo2
mp-11358,TaCo3
mp-1218022,TaCrCo
mp-1218179,TaCo
mp-574,Ta2Co
mp-867120,TaMn2Al
mp-1218087,Ta3Mn8Al
mp-12678,TaMn2
mp-980752,Sm3Co
mp-7317,Sm5Co2
mp-1200096,Sm2Co17
mp-1219231,Sm2Fe4Co13
mp-540547,Sm2Co7
mp-336,SmCo2
mp-1219716,PrNd
mp-1219707,PrNdAl4
mp-976187,Pr(Al2Fe)4
mp-1219887,Pr(AlFe)6
mp-1209798,Pr(Al5Fe)2
mp-1219996,PrCu4Pd
mp-1220196,Nd4Cu3Ni
mp-1220204,NdCuNi4
mp-1220799,NbNi
mp-1451,NbNi3
mp-1220476,NbAl2Ni9
mp-977426,NbCo3
mp-7250,Nb6Co7
mp-1220522,NbVCo
mp-7226,V3Ni
mp-171,VNi3
mp-1220599,NbVNi
mp-11531,VNi2
mp-1220766,Nb2FeCo3
mp-1221618,MnBe4Al
mp-1018742,LaNi2Rh3
mp-1222858,LaNi4Rh
mp-1222871,LaNi4Pt
mp-1222942,LaCu3Ni2
mp-1222960,LaCuNi4
mp-1222916,LaCu2Ni3
mp-1223292,La2(CuNi)5
mp-1223978,HoFeCo
mp-333,HfFe2
mp-1224642,HfAlFe
mp-1224395,Hf(AlFe)6
mp-2754,Hf2Fe
mp-1224947,FeNiPt6
mp-2260,FePt
mp-13463,FeNiPt2
mp-2465,DyPt3
mp-1219908,PdPt
mp-1186450,PdPt3
mp-1104664,Dy3Pt4
mp-1078613,DyPt
mp-1103421,Dy2Pt
mp-1225328,Dy2PdPt
mp-22311,EuNi5
mp-1225966,Eu2(CuNi)5
mp-1190862,Sc2Pd
mp-2781,ScPd
mp-1226501,CeScPd6
mp-2677,ScPd3
mp-1226785,Ce2NiRu3
mp-1227030,CaSmAl4
mp-1228719,Al37(Fe6Cu)2
mp-4689,Al7FeCu2
mp-12585,CrRh3
mp-14015,HoMn12
mp-16487,Ce(MnAl2)4
mp-16491,SrAl9Co2
mp-17871,Ca(Al4Co)2
mp-22385,Np(Al2Fe)4
mp-20660,NpAl2
mp-16520,NpAl4
mp-2271,NaPt2
mp-23155,Ar
mp-2515,CrPt3
mp-1553,HoNi5
mp-1223899,HoAlNi4
mp-30791,Ho3(AlNi3)2
mp-2042,HoNi3
mp-673,HoNi2
mp-11871,HoNi
mp-2909,HoAlNi
mp-16504,HoAl4Ni
mp-16503,HoAl2Ni
mp-1212127,HoAl3Ni2
mp-1069801,Ho2AlNi2
mp-310,NpCo2
mp-31185,MnAlFe2
mp-4771,TiAlCu2
mp-567527,Eu(Al10V)2
mp-612118,Kr
mp-995,EuIr2
mp-623108,Eu4Ir
mp-669692,NbPd3
mp-1018151,NbPd2
mp-1220678,Nb2Pd
mp-12593,ScIr3
mp-978662,Sc6Al16Ir7
mp-12304,Sc11Ir4
mp-1129,ScIr
mp-861507,ScAlIr2
mp-1200708,Sc44Ir7
mp-861639,Ti2CoIr
mp-1214889,Al11Re4
mp-861640,Ti2AlRe
mp-1228815,AlRe
mp-1648,Al12Re
mp-10909,AlRe2
mp-865960,CoRe3
mp-861641,Ti2CoRe
mp-861658,LiMnPt2
mp-10596,FeIr3
mp-861672,Ti2FeIr
mp-861948,LiPm2Al
mp-862929,Li2PmAl
mp-862980,PmAl3
mp-1186496,Pm3Al
mp-12648,Ti2Be17
mp-1103465,TiBe3
mp-1104067,TiBe12
mp-2749,TiBe2
mp-861958,Ti2MnBe
mp-862365,Sc2OsPd
mp-862424,Sc2TcNi
mp-1201760,Er5Ir3
mp-2713,ErIr
mp-1495,ErIr2
mp-862554,LiEr2Ir
mp-1189478,Er3Ir
mp-862555,LiY2Al
mp-862600,Be2PtRh
mp-11558,Sc5Re24
mp-1186915,ReTc
mp-11557,ScRe2
mp-862609,ScReTc2
mp-862612,ScPaTc2
mp-862617,AcAl3
mp-862695,Al2CoRu
mp-862838,PmAlCu2
mp-862854,PaPd3
mp-862885,CaPmRh2
mp-862944,Er2CuRu
mp-863714,Pm2NiRh
mp-863726,Pm2PdRh
mp-863742,Pm2RuRh
mp-864650,Ta2OsW
mp-1186374,Os3W
mp-983480,Hf6Al16Rh7
mp-864671,HfAlRh2
mp-864896,Zr2CoTc
mp-864917,Dy2NiRu
mp-864951,MnAlOs2
mp-864961,Be2PdPt
mp-1221662,MnAl2Cr3
mp-864988,Mn2AlCr
mp-1221714,MnAl24Cr
mp-865163,HfBeRh2
mp-865215,TmHfRu2
mp-865219,Dy2IrRu
mp-865220,Dy2CuRu
mp-865229,Be2NiIr
mp-865248,TmNbRu2
mp-865278,NbAlOs2
mp-1761,LuIr2
mp-1529,LuIr
mp-567963,Lu5Ir2
mp-865321,Lu2IrRu
mp-865335,Lu2NiRu
mp-1078899,LuNi
mp-2130,LuNi2
mp-11491,LuNi5
mp-865337,Lu2NiIr
mp-865422,YbTmRh2
mp-1196999,Y3Rh2
mp-191,YRh
mp-1189474,Y7Rh3
mp-1207780,Y3Rh
mp-865429,YbYRh2
mp-921,YRh2
mp-1191413,YRh3
mp-1105911,TiPd3
mp-13164,Ti2Pd
mp-865441,TiAlPd2
mp-1079796,Ti3Pd
mp-1061861,TiPd2
mp-30840,Ti2Pd3
mp-979261,TiPd
mp-865442,TiAlOs2
mp-865444,LiSc2Pt
mp-865228,LiScPt2
mp-1187695,V3Cr
mp-865490,V2CrFe
mp-1187696,VCr3
mp-1216394,VCr
mp-865499,V2TcOs
mp-865523,TiMnRh2
mp-866218,Ti2MnRh
mp-865568,ThScTc2
mp-1102354,ThTc2
mp-865569,Ti2MnIr
mp-865595,Lu2CuRu
mp-865650,Ti2TcRu
mp-865678,TiMn2V
mp-1217201,Ti4Mn5V3
mp-865712,Ti2MnNi
mp-11501,MnNi3
mp-862604,Re3Ni
mp-865728,Ti2ReNi
mp-865828,YbPaRu2
mp-1215845,Yb2Ru
mp-865841,YbPaPt2
mp-862858,PaPt3
mp-1077534,PaPt5
mp-1584,YbIr2
mp-1189800,Yb5Ir3
mp-865845,Yb2CuIr
mp-865854,Yb2CuRh
mp-865870,LiZr2Os
mp-867281,Tc3Pt
mp-865928,Ti2TcPt
mp-972326,TcPt3
mp-865989,Al2IrRu
mp-866052,Gd2PdRu
mp-866114,HfTc2W
mp-866116,HoTaRu2
mp-866136,Zr6Al16Ru7
mp-866152,TiBeCo2
mp-866281,Er2PdRu
mp-867114,TaBeRu2
mp-1102049,TaBe3
mp-1189402,Ta2Be17
mp-11278,Ta2Be
mp-567842,TaBe12
mp-1078957,Ta3Be2
mp-867123,TaTiOs2
mp-867142,Sm2IrPd
mp-867151,ScPaOs2
mp-867235,LiY2Ir
mp-867272,LiAlCu2
mp-867282,Tb2IrRh
mp-867837,BeCrRu2
mp-30438,Be2Cr
mp-1590,Be12Cr
mp-867850,ScMnRh2
mp-2039,ScMn2
mp-972205,V2MoOs
mp-972071,V3Mo
mp-1187702,VW3
mp-972236,V2MoW
mp-1216231,VW
mp-972256,Xe
mp-973101,LaHoRu2
mp-976039,LuBe13
mp-977393,LiLu2Ru
mp-977405,LiLu2Rh
mp-867865,ReRh3
mp-1186923,Re3Rh
mp-977407,Hf2ReRh
mp-1220023,OsRu
mp-974326,OsRu3
mp-977549,Zr2OsRu
mp-977550,ZrScOs2
mp-1188062,Zr3Sc
mp-1077791,ZrSc2
mp-865091,HfMnRh2
mp-977572,Hf2MnRh
mp-979288,Ta2NbRh
mp-1545,Nb3Rh
mp-1191559,NbRh3
mp-1963,NbRh
mp-569819,Th7Os3
mp-980647,TmThOs2
mp-1828,ThOs2
mp-865385,V3Re
mp-981377,V2ReTc
mp-10884,AlFeCo2
mp-998980,TiAlFeCo
mp-5407,TiAlCo2
mp-31187,TiAlFe2
mp-1217391,Ti13Al9Co8
mp-1228905,Al2FeCo
mp-1005986,Zr9CoMo4
mp-1025389,LuAl2Ni
mp-1189515,LuAl3Ni2
mp-1079819,LuAlNi
mp-1070507,Lu2AlNi2
mp-16509,LuAl4Ni
mp-1078699,NbPt3
mp-11514,NbPt2
mp-2663,Nb3Pt
mp-999376,NbPt
mp-1192954,Nb2Pt
mp-1078902,ThAlPt
mp-1207128,Th3Pt5
mp-569074,Th7Pt3
mp-865400,ThPt3
mp-1070844,ThPt2
mp-12754,ThPt
mp-12108,VPt2
mp-1017531,VPt
mp-2211,V3Pt
mp-1079997,VPt8
mp-2705,VPt3
mp-1069375,NdAl3Cu
mp-974729,Nd(Al2Cu)4
mp-1080560,NdAlCu
mp-10877,Ca(Al2Cu)4
mp-10876,Ca3Al7Cu2
mp-10896,Y(MnAl2)4
mp-542177,PuAl3
mp-1091385,PuAl2Pd5
mp-17717,Pu3Pd4
mp-21085,PuPd3
mp-582399,Pu3Pd5
mp-1102035,SmRe2
mp-1102233,TbTc2
mp-1104798,Th(Al2Cu)4
mp-1193845,Ho6Al7Cu16
mp-1104954,Ho(Al2Cu)4
mp-1078489,HoAlCu
mp-20272,GdPt3
mp-1106170,Gd3Pt
mp-11428,GdPt
mp-1422,GdPt2
mp-16493,YAl2Co
mp-11486,Y2(Al3Co)3
mp-1163,UBe13
mp-1183419,Be2IrRu
mp-1183786,DyHoRu2
mp-1183844,DyHo3
mp-1184159,ErHfRu2
mp-1184196,Er3Lu
mp-1184363,ErLuRu2
mp-1184485,GdLuIr2
mp-1184499,GdErIr2
mp-1184510,GdLuRu2
mp-1184522,GdLuCu2
mp-1184532,GdTmIr2
mp-1184589,HfTc2Mo
mp-1184593,Ho2IrPd
mp-861610,Tc3Pd
mp-1184594,Hf2TcPd
mp-1184609,Hf2CuTc
mp-1184716,GdYRu2
mp-1184742,GdZrRu2
mp-1184822,HoZrRu2
mp-1185267,LiNpRu2
mp-862316,LiBePt2
mp-1185317,LiBe2Pt
mp-1185392,LiGd2Al
mp-1186209,Nb2TcRu
mp-1186454,Pm2CuNi
mp-1186617,PmNdIr2
mp-1186644,PmSmIr2
mp-1186677,PmYRh2
mp-1186766,Ta2MoIr
mp-571499,TaIr
mp-265,TaIr3
mp-1187196,Ta3Ir
mp-1187210,Ta2TcOs
mp-1206704,MoPd2
mp-1187417,Ti2MoPd
mp-1187511,TiRe2Mo
mp-12662,Re24Mo5
mp-1187563,YbDyPt2
mp-1188046,ZrPaTc2
mp-1095482,YbOs2
mp-1192485,Yb(Al5Os)2
mp-1193176,Lu6Mn23
mp-1208361,Tb(Al5Ru)2
mp-1195573,Tb3(Al3Ru)4
mp-1200087,La(TiAl10)2
mp-1201197,Tb6Al43Mo4
mp-1207422,Zr6Be15Cu8
mp-1207707,Y2(Al3Ir)3
mp-1207858,Y6Ti4Al43
mp-1208242,Ti6Be15Cu8
mp-1208500,Tb6Ta4Al43
mp-1198347,Tb6Al43Cr4
mp-1208616,Tb6Al39Cr8
mp-840,SmRh2
mp-436,SmRh
mp-1191108,SmRh3
mp-1208905,Sm2(Al3Rh)3
mp-17391,Sm3Rh2
mp-1196525,Sm5Rh4
mp-1205407,Sm3Rh
mp-1209186,Sm6Ta4Al43
mp-569630,NdOs2
mp-1209871,Nd(Al5Os)2
mp-1188656,Nd3Os
mp-1209972,Nd3(Al3Os)4
mp-1212405,Ho6Nb4Al43
mp-1212464,Hf6Al16Ir7
mp-1102328,HoRe2
mp-1212490,Ho(Al5Re)2
mp-1212925,Er3(Al3Ru)4
mp-1212826,Er(Al5Ru)2
mp-1213242,Dy6Al43V4
mp-1213427,Er6Al43V4
mp-1213885,Ce2(Al3Ir)3
mp-1191930,CeIr3
mp-582,CeIr2
mp-680536,Ce5Ir4
mp-1102302,CeOs2
mp-1213926,Ce3(Al3Os)4
mp-1214183,Ca6Al43W4
mp-1214866,Al7Cu2Ru
mp-1215168,ZrVMo
mp-1215217,ZrNbCr4
mp-903,ZrCr2
mp-1215723,Zr(AlFe)6
mp-1215595,Zr2AlFe3
mp-1215720,Zr3AlFe8
mp-1215844,YVFe11
mp-1150,URh3
mp-1216633,URu2Rh
mp-1263,URu3
mp-865864,Tm(Al2Cu)4
mp-1216745,Tm(AlCu)6
mp-980195,Tm6Al7Cu16
mp-865402,TmAlCu
mp-1216758,U2(PdRh)3
mp-861627,Ti2AlMo
mp-1217017,TiAl6Mo
mp-1217473,TbHoFe4
mp-1867,Ta2Ni
mp-1157,TaNi2
mp-570491,TaNi3
mp-1218003,TaAl2Ni9
mp-1218041,TaAlNi6
mp-540,ScFe2
mp-1219434,Sc2Fe3Ru
mp-1220426,NbNi6Mo
mp-4922,MnAlNi2
mp-1221656,MnAl2Ni
mp-1221748,Mn8Nb3Al
mp-12659,Mn2Nb
mp-1222762,LaPrAl4
mp-457,CeBe13
mp-1222939,LaCeBe26
mp-1193251,LaBe13
mp-1070573,LaAl3Cu
mp-1225549,LaAl2Cu3
mp-1222898,LaAlCu4
mp-1223301,La2Al3Cu7
mp-1223765,HoCu4Ni
mp-646392,Dy3Co
mp-1757,DyFe2
mp-569638,Dy2Co17
mp-568945,DyCo3
mp-1225366,Dy2FeCo3
mp-573622,Dy12Co7
mp-568006,DyFe5
mp-2628,DyCo2
mp-1225543,ErFeRu
mp-1226474,CePd2Pt
mp-1226551,CePtRh
mp-1228910,Al2FeNi
mp-1228374,Al5FeNi
mp-1232410,Dy6Al43Mo4
mp-12615,TbBe13
mp-2747,TbPd3
mp-1104088,Tb3Pd4
mp-12722,TbAlPd
mp-1208456,Tb4(Al8Pd3)3
mp-999124,TbPd
mp-1208555,Tb2(Al3Pd)3
mp-1104652,Nd5Co2
mp-356,Nd2Co17
mp-1084826,Nd2Co3
mp-12896,NdAl4Co
mp-569832,Nd(Al4Co)2
mp-13432,Tb2AlCo2
mp-571542,CeAlCo
mp-13504,CeAl4Co
mp-16490,Lu2Al3Co
mp-1659,ThRe2
mp-1709,U2Ti
mp-17188,U(Al10V)2
mp-20656,DyMn12
mp-21407,EuAl9Co2
mp-674,LaPd3
mp-1104435,La3Pd4
mp-1079764,La(AlPd)2
mp-30815,LaAl3Pd2
mp-1105925,La7Pd3
mp-1002115,LaPd
mp-30753,LaPd5
mp-5149,NbAlCo2
mp-30849,TaPt2
mp-567638,TaPt3
mp-569472,Gd2(Al3Ir)3
mp-1079155,Hf6Al2Pt
mp-571619,HfAlPt
mp-1007691,HfPt
mp-11456,HfPt3
mp-1194470,Hf6Al16Pt7
mp-1224475,HfPt4
mp-30428,BaCu
mp-642,BaCu13
mp-767825,Cr22Ni50Mo3
mp-819,HfCr2
mp-1018166,AlTc2
mp-1104047,Al4Tc
mp-16719,Al12Tc
mp-861637,Ti2AlTc
mp-12083,CrIr3
mp-861656,Ti2CrIr
mp-861875,LiHf2Re
mp-861908,TaTiRu2
mp-861941,Ho2PdRu
mp-861956,LiPm2Ir
mp-861965,Ho2RuRh
mp-862369,Sc2IrRu
mp-862371,Sc2RuPt
mp-862376,Sc2CuTc
mp-1169,ScCu
mp-1018149,ScCu2
mp-862377,LiBe2Ir
mp-862445,TaAlOs2
mp-862615,Er2NiRu
mp-862632,LiCa2Al
mp-862694,Al2IrRh
mp-862699,ScTaOs2
mp-862712,Sc2CoIr
mp-862715,Al2PdRu
mp-862723,ScTc2Mo
mp-862831,PaTiTc2
mp-863660,Pm2CoIr
mp-863665,Pm2CuIr
mp-863666,Er2RuRh
mp-863675,LiPm2Ru
mp-865537,TiMnCo2
mp-863690,Ti2MnCo
mp-863732,Pm2PtRh
mp-863734,ErPaTc2
mp-1095604,ErTc2
mp-864639,Ta2NbOs
mp-864640,Ta2NbIr
mp-864651,Ta2NbRu
mp-864786,Yb2PdPt
mp-1193334,Hf9CoRe4
mp-864877,Hf2CoRe
mp-864895,Be2NiRh
mp-864916,Hf2TcRh
mp-867352,TcRh3
mp-861626,Tc3Rh
mp-864946,MnCuPd2
mp-1078895,Mn3Pd5
mp-31138,MnPd3
mp-864950,MnAlIr2
mp-864989,Mn2AlRe
mp-865046,LiPaPt2
mp-865094,HfNbTc2
mp-865131,Hf2OsRh
mp-865138,Hf2MnIr
mp-865149,PaAlRu2
mp-865165,HfScCo2
mp-865172,YbTaRu2
mp-865280,NbAlFe2
mp-865303,Tm2CoOs
mp-632,TmCo2
